micros,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,
107188527,270.51,941.41,-223.14,4.14,-3.42,-7.08,-6.15,34.80,28.20,
107208536,212.89,949.22,-248.05,0.20,0.90,-3.07,-5.55,34.35,27.00,
107228545,227.05,960.94,-203.61,0.44,3.39,9.13,-3.75,33.60,25.20,
107248556,277.83,926.76,-191.41,3.22,3.71,9.82,-6.15,35.55,26.40,
107268565,293.46,886.72,-215.33,0.79,2.72,-2.78,-5.25,35.40,25.20,
107288575,253.42,923.34,-223.14,-2.09,-0.27,-10.21,-7.95,33.00,26.85,
107308583,207.52,975.59,-200.20,-2.47,3.08,-2.50,-4.95,35.10,25.95,
107328588,242.19,945.31,-224.12,2.50,3.65,9.92,-4.65,34.50,25.35,
107348597,293.95,891.11,-189.94,-2.02,2.61,3.45,-6.15,34.50,25.05,
107368604,259.28,883.30,-203.61,-2.49,-0.43,-6.50,-6.15,34.65,25.20,
107388615,229.98,950.20,-222.17,-0.14,-1.77,-3.73,-6.60,34.05,25.35,
107408622,233.89,955.08,-224.61,-2.23,1.34,0.96,-6.60,33.60,27.00,
107428631,264.16,918.46,-201.17,0.14,3.05,4.21,-6.15,35.55,26.85,
107448636,273.93,890.14,-212.89,0.15,-1.18,-0.14,-3.15,34.65,24.90,
107468646,256.84,943.36,-215.82,-1.77,0.09,0.35,-5.70,34.05,25.35,
107488656,234.86,940.43,-200.20,-1.27,3.42,6.76,-4.50,34.65,25.20,
107508665,234.86,944.34,-212.89,-0.78,4.52,7.40,-3.75,34.65,25.65,
107528672,273.44,947.27,-210.94,-0.60,3.50,14.11,-5.40,33.75,27.15,
107548679,296.88,903.32,-201.17,-2.27,3.10,5.89,-6.00,34.35,26.70,
107568689,279.79,898.44,-213.38,-1.10,2.98,5.45,-7.20,34.50,26.85,
107588698,300.29,920.90,-208.01,-1.60,-0.23,-2.52,-5.10,34.80,25.35,
107608708,271.00,924.32,-224.12,-1.80,1.79,-6.84,-4.95,34.35,26.25,
107628714,270.51,937.50,-213.87,-2.18,1.08,-4.64,-6.15,34.50,26.10,
107648719,284.67,913.57,-219.24,-4.40,-0.06,-5.05,-5.55,33.15,27.00,
107668731,238.77,910.16,-191.89,-0.47,-1.91,-4.56,-4.65,34.80,26.10,
107688739,246.09,959.96,-214.84,2.78,0.78,0.44,-7.20,30.75,29.25,
107708746,294.92,956.05,-202.15,0.72,-0.55,3.22,-6.90,33.45,27.90,
107728753,232.91,898.93,-198.24,0.06,-1.57,3.50,-6.45,32.70,25.35,
107748765,277.83,921.39,-210.94,-0.52,0.84,2.09,-6.90,33.75,26.85,
107768775,255.37,928.71,-198.24,2.46,-1.44,0.96,-4.95,32.85,25.95,
107788781,265.62,944.34,-222.17,0.85,-1.63,1.97,-4.65,33.75,27.15,
107808786,282.71,930.18,-212.40,0.02,-2.41,2.96,-6.00,33.90,28.35,
107828790,271.97,914.06,-203.61,3.73,-1.88,2.56,-6.00,33.15,27.75,
107848797,294.43,931.15,-205.57,3.98,-1.21,2.38,-5.25,32.40,26.70,
107868809,277.34,914.06,-210.45,0.56,-1.53,-1.91,-6.60,32.40,28.05,
107888817,271.48,915.53,-194.34,2.23,-2.92,-2.41,-5.25,33.60,25.95,
107908826,263.67,941.89,-224.61,5.74,-4.38,-0.89,-6.60,32.85,28.05,
107928834,257.32,925.29,-217.29,4.49,-3.22,-2.26,-4.65,33.45,26.40,
107948839,265.62,929.69,-195.31,0.58,-0.95,0.00,-4.65,33.45,27.45,
107968850,274.90,918.46,-219.73,3.31,0.53,0.38,-5.55,31.80,29.10,
107988856,268.07,916.99,-193.36,2.46,0.03,-2.00,-4.65,32.25,27.45,
108008862,267.58,923.34,-199.71,0.11,-4.15,-1.56,-6.15,30.45,29.25,
108028874,241.21,954.10,-223.14,3.27,-2.20,-0.90,-4.35,32.25,28.20,
108048886,284.67,926.76,-237.30,0.73,-1.33,2.95,-4.95,32.10,29.10,
108068893,283.69,903.81,-231.45,-3.18,-2.24,-4.99,-5.55,32.85,28.35,
108088901,238.77,956.54,-173.34,-1.40,1.60,0.85,-5.10,31.20,28.50,
108108906,291.50,936.52,-250.98,2.89,-3.24,4.27,-5.55,31.35,28.35,
108128917,300.29,920.41,-212.89,-6.17,0.31,0.38,-2.70,32.40,27.00,
108148921,271.97,947.27,-145.51,0.82,-2.89,-3.88,-4.05,33.45,27.90,
108168926,210.94,952.64,-237.79,11.54,-4.61,3.30,-4.50,32.10,28.35,
108188938,310.06,923.83,-261.23,1.22,1.02,6.43,-9.00,31.50,30.90,
108208946,276.37,968.26,-150.39,-4.27,0.23,-2.35,-6.60,31.05,30.45,
108228951,259.77,927.73,-188.96,2.58,-3.36,0.40,-4.95,32.85,27.30,
108248959,270.51,932.62,-181.64,2.44,1.10,-0.02,-4.65,33.00,28.95,
108268965,230.96,910.64,-210.94,-2.35,1.83,3.97,-5.40,31.50,28.95,
108288972,271.48,916.02,-268.55,-1.28,2.93,5.18,-5.40,32.70,28.95,
108308977,275.88,918.95,-177.25,-4.73,4.29,-1.28,-5.10,34.80,28.20,
108328982,238.28,924.80,-81.05,-11.97,5.33,-2.05,-6.00,33.15,28.05,
108348989,279.79,967.29,-187.50,1.22,0.35,-2.61,-6.15,32.70,28.20,
108368998,220.70,927.25,-233.40,1.53,1.86,1.91,-6.30,35.10,27.00,
108389014,310.55,883.30,-36.62,-16.11,7.07,-6.82,-5.40,33.00,27.15,
108409022,243.65,968.75,-187.50,-2.26,-1.24,-6.64,-6.60,34.65,27.00,
108429034,280.27,934.57,-233.40,7.07,5.22,2.63,-5.70,33.45,26.85,
108449044,1659.67,1879.88,709.96,72.24,-3.95,-25.27,-5.10,34.05,27.15,
108469060,260.74,855.96,-130.86,-34.11,-17.86,-112.82,-8.40,35.10,29.10,
108489074,-108.40,1027.34,-144.53,-11.50,-10.84,-56.32,-6.15,32.25,26.10,
108509079,-36.13,1096.68,-182.62,11.63,4.92,23.74,-4.05,32.70,28.50,
108529092,362.79,955.08,-227.05,13.42,6.29,34.78,-5.25,32.85,27.30,
108549098,413.57,831.54,-239.26,0.79,-0.23,-9.76,-3.75,33.90,28.05,
108569112,174.32,891.11,-193.36,-2.15,-6.79,-24.35,-5.40,33.45,27.45,
108589120,128.42,1008.30,-187.50,6.70,-3.89,-0.78,-5.70,33.45,25.80,
108609131,243.16,959.47,-253.91,9.31,-2.02,6.98,-4.95,33.15,29.10,
108629137,247.56,915.53,-224.12,-0.79,-2.43,-5.56,-4.95,33.90,27.00,
108649150,188.96,932.62,-173.34,4.73,-2.23,-4.96,-4.65,33.00,27.90,
108669154,195.31,938.48,-229.98,5.86,-1.79,-2.34,-4.65,33.75,27.45,
108689167,218.75,944.34,-243.65,1.44,0.73,1.21,-4.05,33.45,28.50,
108709173,230.47,939.45,-206.05,0.15,1.71,-2.46,-4.65,33.45,27.90,
108729179,217.77,914.55,-206.54,0.99,1.21,-0.37,-6.60,32.10,28.05,
108749191,214.84,948.24,-220.70,-1.69,-0.43,0.89,-4.35,32.70,27.90,
108769201,218.26,950.20,-222.66,0.21,1.15,0.40,-4.05,34.05,28.50,
108789208,217.29,945.80,-191.41,-0.49,-1.57,1.18,-4.35,33.75,26.85,
108809218,216.80,924.80,-201.66,-1.22,0.37,0.72,-2.55,33.75,26.85,
108829228,207.52,941.41,-223.63,2.58,-1.40,0.55,-5.55,33.90,27.30,
108849239,222.17,953.12,-221.19,0.24,-0.49,1.57,-6.15,33.75,26.85,
108869248,212.89,937.99,-201.17,1.24,-0.76,0.11,-5.10,35.55,26.85,
108889254,223.63,939.45,-212.89,2.69,-0.60,2.18,-3.60,33.75,26.10,
108909261,204.59,951.17,-224.61,4.08,-1.25,2.47,-4.35,34.80,27.90,
108929266,206.54,928.71,-228.03,2.73,-0.93,1.92,-4.65,34.50,27.15,
108949276,232.42,930.18,-199.71,2.46,-1.91,1.88,-5.55,33.90,26.70,
108969284,207.03,931.64,-214.84,0.67,-1.42,-1.42,-4.65,34.05,26.40,
108989297,217.29,943.36,-210.45,1.39,-0.61,0.14,-5.25,34.35,26.70,
109009313,198.73,956.54,-211.91,-0.34,1.22,1.39,-5.25,33.60,28.05,
109029608,226.07,943.85,-223.63,0.87,0.17,1.82,-6.30,31.35,28.35,
109049613,215.82,937.50,-203.12,0.75,5.10,1.31,-5.40,32.70,27.90,
109069625,221.19,950.68,-245.61,2.15,-1.15,1.98,-4.50,32.40,26.70,
109089634,219.73,942.38,-208.01,1.53,1.40,-1.50,-3.60,34.80,26.40,
109109641,214.84,916.99,-200.20,0.49,1.77,0.27,-3.75,33.60,26.70,
109129650,217.77,966.80,-234.86,2.21,1.42,-3.22,-4.35,33.75,26.10,
109149656,202.15,941.89,-206.54,-3.36,1.79,-1.53,-4.50,33.90,25.65,
109169663,209.96,930.18,-208.98,0.29,4.49,1.60,-4.35,34.50,26.85,
109189673,233.40,951.66,-213.87,-2.23,3.89,-0.90,-4.05,34.50,26.10,
109209679,211.91,939.94,-215.33,-3.07,1.51,-0.93,-4.65,33.00,27.45,
109229686,218.26,934.57,-222.66,-1.47,5.94,0.69,-5.10,33.00,28.50,
109249692,213.87,934.08,-209.96,-1.85,0.50,-1.44,-5.25,33.15,25.95,
109269697,215.33,947.75,-213.38,-0.69,-0.40,0.78,-5.40,32.25,26.40,
109289703,211.43,934.57,-223.14,-1.24,-0.32,-1.85,-4.65,34.80,26.10,
109309710,210.45,944.82,-206.05,-0.92,-1.21,-0.21,-5.25,33.60,25.95,
109329716,212.40,939.45,-203.12,-0.35,-2.14,0.34,-4.65,34.50,27.15,
109349721,215.82,943.36,-219.24,3.57,0.56,-0.55,-5.70,34.50,27.45,
109369728,209.47,950.20,-220.70,1.57,-0.90,1.91,-4.50,35.10,27.75,
109389734,202.64,962.40,-205.57,0.46,-2.53,3.40,-4.65,34.50,26.40,
109409739,214.36,945.80,-209.47,1.68,1.68,-0.41,-4.50,33.90,28.65,
109429750,215.82,937.50,-196.78,0.34,-2.55,-1.21,-5.10,33.45,27.45,
109449757,219.73,937.50,-215.82,1.30,0.05,-0.20,-3.75,35.10,25.20,
109469767,219.73,936.52,-222.17,0.90,-0.14,-2.56,-5.70,33.00,26.10,
109489773,205.08,935.06,-215.82,0.82,-0.66,-2.00,-4.95,33.15,25.65,
109509780,206.05,946.29,-209.47,3.19,-1.27,2.96,-5.70,34.50,28.20,
109529790,214.84,939.45,-213.87,2.27,0.46,2.11,-3.75,35.10,27.00,
109549796,205.08,931.64,-226.56,-0.26,-1.13,-0.95,-4.95,34.65,26.25,
109569803,212.40,929.69,-212.89,1.86,0.46,-0.34,-6.00,35.40,27.75,
109589815,222.66,944.34,-195.31,0.06,-0.50,-0.14,-5.25,33.60,27.00,
109609820,212.89,929.69,-217.29,1.33,-1.51,0.34,-4.50,32.85,27.00,
109629830,209.47,934.57,-211.43,2.14,-1.39,-0.14,-4.65,34.50,26.40,
109649834,219.73,935.06,-203.12,4.20,-0.03,-0.46,-5.10,33.45,26.85,
109669846,213.87,941.89,-206.54,0.76,0.20,-0.76,-5.70,33.75,26.85,
109689858,214.84,924.80,-207.03,2.02,1.16,-0.64,-6.15,34.05,26.85,
109709868,219.24,937.99,-210.94,0.26,-0.93,0.15,-3.75,33.15,28.05,
109729875,214.84,939.94,-205.08,0.72,-3.30,0.52,-5.55,33.15,26.25,
109749881,209.47,935.55,-208.01,3.01,-0.15,3.74,-4.50,33.15,29.10,
109769892,221.19,935.55,-217.77,1.48,-0.11,1.50,-5.10,35.25,27.45,
109789902,218.26,935.06,-218.75,1.80,-1.68,1.07,-4.65,34.80,26.85,
109809912,201.17,950.68,-221.19,1.05,-1.37,0.98,-4.05,33.45,27.15,
109829921,206.05,946.29,-214.36,0.69,0.02,-1.25,-4.65,35.55,26.10,
109849926,212.89,944.34,-209.96,1.56,1.08,2.27,-4.95,33.60,26.70,
109869935,208.50,930.18,-210.45,0.27,-0.50,0.92,-4.20,33.60,26.25,
109889942,211.43,956.54,-207.03,0.79,-0.52,-0.55,-5.55,34.35,27.00,
109909954,223.14,930.18,-197.27,2.52,-1.48,-2.44,-3.30,34.50,26.10,
109929963,218.75,925.29,-210.45,0.52,0.60,-2.11,-5.10,33.75,26.10,
109949968,218.75,943.36,-216.31,0.38,-2.26,-2.24,-5.10,33.00,25.80,
109969978,209.96,942.38,-211.91,-1.13,1.83,-4.34,-5.70,34.50,26.85,
109989983,209.96,943.36,-221.68,-0.66,-1.60,-4.05,-3.45,35.10,25.95,
110009993,210.94,944.82,-198.73,-1.89,-0.56,-5.10,-3.15,33.90,25.65,
110030000,219.24,943.36,-220.21,-0.52,0.90,-3.82,-4.95,33.45,27.15,
110050005,214.84,928.71,-225.59,-2.26,0.49,-5.36,-4.95,35.40,25.95,
110070013,137.21,793.95,68.85,32.37,-4.84,-4.41,-4.50,34.05,26.85,
110090023,227.05,920.41,-497.07,10.44,-2.56,0.09,-4.20,33.90,27.00,
110110032,230.96,1025.39,-138.67,-0.52,-2.27,-12.47,-6.30,33.15,28.05,
110130039,158.69,967.77,-251.46,0.34,-0.18,-6.56,-3.15,34.35,24.60,
110150049,256.35,886.72,-230.47,-1.53,-1.11,-8.98,-4.65,34.80,26.40,
110170056,206.05,888.67,-186.04,-2.70,0.46,-19.18,-5.70,33.45,25.80,
110190065,135.25,935.06,-223.14,-4.06,1.62,-10.50,-3.45,33.60,26.70,
110210069,162.60,951.17,-216.31,-2.14,4.12,0.89,-4.20,33.60,25.95,
110230074,137.70,964.84,-222.17,-0.78,4.15,8.09,-4.50,32.85,27.00,
110250089,253.91,908.20,-242.68,-3.08,1.95,6.87,-4.95,33.15,28.65,
110270096,182.13,904.79,-220.21,-11.01,4.41,5.71,-5.55,33.15,26.25,
110290108,182.13,1003.91,-219.24,-3.86,4.40,8.64,-4.35,34.05,27.15,
110310122,222.66,1040.53,-239.75,-0.72,3.88,5.69,-5.25,33.60,26.70,
110330132,170.41,954.59,-220.70,2.05,4.49,6.93,-5.55,33.15,27.75,
110350144,166.02,874.02,-247.56,0.08,6.93,14.38,-4.05,32.25,26.85,
110370153,205.08,942.87,-382.81,-31.25,9.91,9.82,-4.20,33.90,27.75,
110390163,261.72,821.78,-255.37,-4.11,7.79,25.98,-3.75,34.65,25.95,
110410178,289.06,1044.92,-151.86,-7.16,2.11,-1.68,-5.55,33.15,28.05,
110430187,207.52,990.72,-207.52,1.50,2.84,4.79,-4.95,33.15,25.95,
110450198,205.57,877.93,-224.12,-3.50,1.04,3.16,-4.35,33.45,26.85,
110470206,239.26,916.50,-211.43,-5.62,-0.26,2.67,-4.65,34.80,26.85,
110490215,300.29,995.61,-219.24,-3.05,-4.26,-7.68,-5.55,33.90,27.30,
110510222,121.58,866.70,-156.25,-0.43,-2.14,13.48,-6.90,33.75,26.10,
110530237,330.08,867.68,-164.55,-2.41,1.60,5.33,-4.95,33.90,26.25,
110550250,317.87,1016.60,-165.04,-3.79,-4.15,-10.40,-5.40,32.70,27.90,
110570256,223.63,988.77,-175.78,4.26,-9.68,-15.76,-4.50,35.10,26.25,
110590272,195.31,909.67,-226.56,4.72,-7.91,-7.62,-4.65,35.25,26.85,
110610280,102.54,948.24,-221.68,-0.29,-5.54,-0.92,-4.95,34.65,26.70,
110630296,219.24,982.42,-219.73,0.66,-0.50,6.14,-4.95,32.10,27.30,
110650310,221.19,998.54,-219.24,1.68,0.09,6.32,-4.95,34.35,28.35,
110670324,191.89,1009.28,-220.21,1.68,1.94,12.85,-5.55,34.65,28.05,
110690334,219.24,973.63,-225.59,3.34,2.55,18.27,-4.05,34.50,26.85,
110710347,178.22,1019.53,-388.18,16.43,0.61,11.47,-5.40,33.45,27.45,
110730360,285.16,745.61,-139.65,2.58,3.97,15.89,-7.05,34.35,29.10,
110750376,317.38,771.97,-210.45,-6.50,-1.07,-7.53,-4.95,34.35,26.70,
110770382,208.01,995.61,-185.06,-3.45,-0.92,-11.27,-6.60,33.60,28.35,
110790393,245.61,957.03,-195.31,1.16,-2.11,-5.39,-3.00,34.05,26.40,
110810406,210.45,960.45,-215.33,1.05,0.82,-8.47,-5.10,33.45,25.05,
110830421,194.34,979.49,-221.68,2.09,1.01,-0.95,-4.95,35.40,26.70,
110850427,238.77,965.33,-231.45,-0.46,1.51,1.02,-5.40,33.00,26.85,
110870433,298.83,849.61,-129.88,-12.09,4.56,-16.44,-5.70,34.05,26.40,
110890442,17.58,893.07,-264.16,-14.50,3.04,-4.00,-3.45,34.35,26.70,
110910458,341.80,994.63,77.64,10.81,-2.00,-10.98,-4.35,33.00,25.35,
110930466,189.94,837.89,-237.30,15.48,-4.53,-16.18,-4.95,34.65,25.65,
110950478,130.86,778.32,-253.91,-2.99,-0.29,-5.83,-3.45,33.15,25.95,
110970490,221.68,986.33,-160.64,-3.74,4.72,3.19,-5.25,35.40,24.90,
110990502,259.28,993.16,-224.61,4.79,-2.14,-3.40,-6.30,33.60,27.00,
111010511,197.75,916.99,-237.30,-3.98,1.31,-5.97,-4.65,33.75,26.10,
111030527,204.59,954.10,-168.46,0.89,2.23,1.08,-6.00,33.60,26.25,
111050535,223.63,933.59,-239.26,1.31,0.47,-4.23,-3.45,34.35,26.70,
111070545,201.66,943.36,-207.03,-0.18,-0.40,0.58,-3.75,34.35,25.95,
111090557,216.80,932.62,-196.29,3.89,-1.92,1.01,-4.05,35.25,26.10,
111110570,233.40,950.20,-233.40,1.47,1.27,2.47,-6.00,33.60,26.25,
111130585,210.45,951.17,-199.22,-1.34,0.37,1.02,-4.20,33.90,25.95,
111150599,203.12,945.80,-209.96,3.11,-1.48,1.19,-5.25,33.15,27.30,
111170609,220.21,945.80,-218.26,1.83,-0.73,-0.67,-6.15,33.00,25.80,
111190616,211.91,945.80,-195.31,3.51,-0.09,1.39,-4.65,35.25,25.05,
111210627,230.96,919.92,-207.52,2.43,0.40,-0.85,-4.35,34.50,26.85,
111230631,209.47,950.20,-205.57,3.50,-3.88,-1.33,-5.25,33.60,27.30,
111250640,221.19,947.75,-210.94,3.59,-2.06,-4.44,-3.60,34.05,25.80,
111270648,205.57,930.18,-211.43,3.76,-2.93,-3.82,-5.55,33.15,26.25,
111290655,192.87,928.71,-218.26,0.69,-0.55,-6.38,-7.95,32.70,28.20,
111310666,185.06,953.61,-221.19,-0.55,-0.79,-2.40,-5.70,34.80,27.15,
111330673,195.31,940.43,-205.57,-0.60,-0.53,-2.34,-3.15,35.10,25.65,
111350683,217.77,945.31,-216.80,0.12,1.65,-2.92,-4.20,35.10,25.95,
111370692,197.27,932.62,-221.68,0.44,-2.20,-1.77,-3.00,34.50,26.10,
111390697,187.01,941.89,-213.38,1.85,-1.16,-0.61,-3.45,34.65,26.70,
111410702,190.43,949.22,-194.82,1.80,0.85,-1.77,-4.65,34.05,25.35,
111430713,195.80,947.27,-211.91,-1.24,0.98,0.90,-3.75,33.90,26.25,
111450717,199.22,949.22,-208.98,1.45,2.66,1.95,-4.20,33.90,28.65,
111470722,211.43,952.15,-207.52,0.37,-0.40,3.63,-3.75,34.65,27.30,
111490732,218.26,944.82,-201.17,0.08,-0.18,3.48,-3.45,33.60,27.00,
111510740,202.64,947.75,-223.14,0.05,0.95,3.31,-3.15,32.85,26.25,
111530747,208.98,956.05,-210.45,0.50,-0.99,0.23,-3.00,34.05,25.80,
111550758,206.54,966.80,-222.17,-2.03,1.97,-2.41,-4.35,35.25,27.15,
111570763,207.03,942.38,-208.50,-0.06,0.93,-3.74,-4.05,34.50,27.15,
111590770,211.43,946.29,-211.43,-1.42,-0.14,-2.02,-4.05,32.25,27.90,
111610776,207.03,948.24,-206.05,-0.56,0.26,-3.02,-4.50,33.15,26.70,
111630787,205.57,956.54,-207.52,-1.62,-0.09,-4.47,-3.00,33.00,25.05,
111650798,203.12,942.87,-207.03,0.56,1.08,-4.08,-4.65,33.75,26.85,
111670805,203.61,947.75,-218.26,-1.59,-0.52,-7.11,-4.50,33.15,26.25,
111690815,194.82,954.59,-225.59,-1.02,-1.62,-7.60,-3.00,33.45,26.85,
111710819,55.18,1020.02,-56.15,6.06,10.46,6.47,-3.45,35.40,25.20,
111730826,269.53,970.70,-200.20,-1.79,1.85,4.90,-4.65,34.80,27.45,
111750833,104.00,907.23,-172.85,-2.98,1.54,-1.66,-5.25,33.15,27.30,
111770845,211.91,945.31,-227.54,1.08,2.11,1.92,-3.60,35.55,25.80,
111790855,170.90,981.45,-225.10,-3.01,1.80,0.47,-3.00,35.25,26.10,
111810863,176.27,941.89,-211.43,-0.79,2.12,2.47,-4.35,34.05,28.20,
111830868,177.73,938.96,-204.10,-1.11,2.76,3.56,-2.55,34.50,26.10,
111850878,200.20,946.29,-194.82,1.08,1.42,5.10,-5.40,33.75,26.10,
111870889,169.43,936.52,-208.01,1.40,3.31,5.69,-4.05,35.55,26.85,
111890895,212.89,957.52,-206.54,1.77,1.51,6.67,-5.70,33.00,27.45,
111910904,263.67,939.45,-243.65,2.47,1.13,3.86,-6.15,34.80,26.85,
111930910,213.38,912.60,-225.59,-3.02,-0.82,-5.18,-4.05,34.50,27.15,
111950919,216.80,919.43,-218.75,-2.49,-1.36,-4.98,-4.95,35.10,25.65,
111970930,214.36,971.68,-196.78,-0.52,0.70,-5.71,-4.35,33.75,25.80,
111990940,184.08,938.96,-226.07,-0.06,0.53,-2.41,-4.50,33.90,25.20,
112010950,194.82,932.13,-208.98,-2.81,1.28,-5.25,-5.25,34.65,25.20,
112030957,225.10,943.85,-197.27,-2.98,1.04,-4.52,-3.45,33.60,25.95,
112050961,209.47,948.73,-226.56,-3.13,-0.67,-4.53,-4.50,33.60,28.05,
112070965,203.12,923.83,-188.48,-1.94,1.27,-9.77,-4.50,34.35,26.25,
112090971,201.66,976.07,-243.65,1.42,0.96,-9.25,-5.70,33.75,26.40,
112110981,211.91,972.66,-231.93,-3.62,0.09,-6.26,-5.10,33.00,26.40,
112130987,208.01,932.13,-202.64,2.55,-5.77,-6.38,-4.65,33.75,26.40,
112150992,196.29,927.25,-218.26,2.63,-2.78,-7.80,-4.20,35.40,26.70,
112171002,173.34,961.43,-210.94,0.21,-2.92,-6.05,-4.35,34.80,25.35,
112191013,159.18,935.06,-202.15,1.34,-3.30,-2.08,-5.55,34.65,26.70,
112211021,187.01,943.85,-210.94,0.02,-0.08,0.05,-4.35,32.70,26.40,
112231032,166.50,952.64,-200.20,0.69,1.18,1.59,-4.35,36.00,26.85,
112251044,181.64,949.71,-218.26,2.84,-0.99,4.60,-4.05,34.50,26.10,
112271049,184.57,951.17,-217.29,0.93,-0.06,4.11,-3.60,34.50,27.90,
112291055,197.75,949.22,-200.68,1.48,1.07,5.97,-4.35,33.00,25.80,
112311059,195.31,950.68,-208.98,2.18,1.69,7.62,-3.60,35.25,25.80,
112331068,204.59,954.59,-206.05,3.24,-0.12,3.31,-5.10,32.70,27.15,
112351073,195.31,947.75,-205.08,-0.21,-0.47,4.43,-6.15,33.45,28.50,
112371079,191.41,953.61,-203.12,0.41,-0.66,3.31,-5.10,33.00,28.20,
112391084,200.20,947.27,-205.57,2.14,-0.46,0.73,-4.95,33.15,27.30,
112411096,213.38,941.41,-189.45,2.02,-0.89,0.50,-4.95,33.60,26.70,
112431101,195.31,950.20,-219.73,2.64,-0.69,2.81,-3.45,32.40,26.25,
112451106,201.17,945.31,-209.47,2.70,-0.26,4.58,-5.10,33.45,26.40,
112471111,214.84,955.57,-214.36,0.66,-0.46,1.68,-4.20,33.60,26.70,
112491119,199.71,943.85,-192.38,2.34,-0.82,-1.48,-3.75,34.65,26.70,
112511128,188.48,931.15,-208.50,2.43,-1.15,-0.18,-4.65,34.05,26.10,
112531133,217.29,945.80,-211.43,1.89,-0.98,0.56,-4.35,34.50,25.80,
112551141,197.75,948.73,-213.87,2.72,-1.13,-0.52,-4.20,32.85,27.30,
112571148,205.08,947.27,-210.45,1.51,-0.99,-1.63,-4.50,35.10,27.00,
112591157,194.34,936.52,-211.43,3.51,-1.74,-0.23,-4.65,34.05,27.15,
112611167,196.78,941.41,-218.26,0.98,-2.79,1.51,-4.05,32.70,25.80,
112631173,185.06,944.82,-213.87,1.19,-1.24,0.50,-4.05,33.75,26.40,
112651178,205.08,952.15,-224.61,2.41,-2.21,-2.89,-5.25,33.15,27.75,
112671184,201.66,949.71,-219.24,2.41,-2.17,-0.31,-3.30,34.05,26.85,
112691191,191.41,944.34,-211.91,0.26,-2.15,-2.69,-3.60,34.80,27.90,
112711201,198.73,953.61,-214.84,2.00,-3.60,0.14,-4.65,34.05,25.80,
112731207,202.15,947.27,-221.68,0.87,-2.67,0.27,-4.35,33.75,26.40,
112751214,188.48,937.99,-211.43,1.37,-1.25,-2.60,-3.45,33.90,25.65,
112771224,187.99,949.22,-211.43,-0.02,0.69,-4.60,-5.25,35.40,27.75,
112791234,193.36,944.82,-208.50,0.58,0.82,-4.73,-4.95,34.35,27.30,
112811241,200.20,945.80,-216.31,-1.07,0.47,-6.55,-5.70,34.50,26.10,
112831252,185.55,938.96,-217.29,-1.47,2.69,-3.92,-3.30,33.00,26.40,
112851260,184.57,949.71,-208.50,-0.53,0.29,-6.03,-5.55,33.90,29.10,
112871268,182.13,939.45,-213.87,0.37,-0.27,-4.99,-4.05,34.50,25.35,
112891273,182.62,941.89,-207.52,0.43,-1.08,-6.08,-4.20,33.90,25.65,
112911282,190.92,951.17,-218.26,0.73,0.49,-3.97,-3.45,35.40,25.65,
112931294,176.27,952.64,-214.84,0.75,2.46,-3.60,-4.20,35.70,25.65,
112951299,164.06,945.31,-225.10,0.66,-0.89,-0.26,-5.55,33.15,28.65,
112971311,177.25,932.13,-200.20,1.92,1.98,1.47,-5.25,33.15,27.75,
112991321,178.71,951.66,-218.75,-1.19,1.40,-4.23,-3.15,36.15,27.30,
113011325,189.94,941.41,-217.29,-0.87,2.29,-0.69,-5.10,33.00,26.40,
113031336,186.04,944.82,-215.33,1.86,-1.07,-0.69,-4.35,34.50,25.80,
113051346,195.31,951.17,-220.70,-0.50,0.15,-2.15,-2.55,34.05,27.15,
113071354,174.80,959.96,-237.79,0.26,0.73,0.03,-2.70,34.35,25.95,
113091361,169.43,938.48,-219.24,-1.11,3.18,1.02,-4.65,32.70,27.45,
113111370,188.48,954.10,-232.91,-0.35,2.17,-2.23,-4.35,33.00,26.10,
113131375,171.39,951.17,-211.91,-1.54,2.18,-1.10,-2.25,33.75,26.10,
113151381,166.99,948.73,-220.70,-0.23,0.81,-2.52,-3.75,35.10,27.00,
113171389,182.13,943.85,-214.36,-0.11,2.29,-1.08,-2.55,33.00,26.40,
113191398,178.71,942.87,-223.14,-0.46,2.26,-1.54,-3.30,34.50,26.10,
113211408,178.22,943.85,-225.59,-0.43,0.20,-1.83,-3.15,32.85,27.00,
113231415,195.80,928.22,-217.77,0.95,0.26,-0.35,-4.35,33.00,26.85,
113251427,184.08,951.17,-214.36,1.13,1.79,-1.77,-2.40,33.15,26.25,
113271432,193.85,942.87,-205.08,-0.63,2.47,-3.11,-4.35,34.80,26.40,
113291443,185.06,943.85,-226.56,1.54,-2.75,1.48,-3.75,34.65,25.65,
113311449,218.26,942.87,-146.97,8.55,-7.50,-6.40,-3.60,33.45,26.40,
113331458,228.52,916.99,-201.17,23.16,-11.74,-9.77,-2.55,35.55,26.85,
113351468,48.83,974.61,-257.81,16.76,-4.06,-1.01,-4.65,33.00,29.25,
113371480,180.18,955.08,-297.36,8.40,3.21,11.73,-5.10,33.75,26.40,
113391488,237.30,910.64,-245.61,0.56,3.48,2.89,-3.30,33.00,26.85,
113411498,204.10,892.09,-237.79,-3.59,-3.63,-5.31,-4.20,34.35,27.75,
113431509,145.02,970.21,-227.54,-3.45,-1.86,-6.78,-3.30,33.00,25.80,
113451515,120.12,983.89,-200.20,4.58,2.08,8.27,-3.00,34.80,25.80,
