micros,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,
19459008,-211.43,923.34,-267.58,0.89,-0.75,2.31,8.55,14.40,45.60,
19479020,-210.94,920.90,-269.53,1.30,-0.38,1.77,7.95,14.70,46.20,
19499029,-222.66,926.76,-262.21,2.70,-1.24,0.99,10.05,15.15,45.60,
19519037,-208.98,913.57,-267.58,1.30,-1.98,0.66,9.60,16.95,44.10,
19539046,-217.29,922.36,-251.46,4.02,-1.62,1.34,7.50,14.70,45.90,
19559054,-229.98,926.27,-255.86,-0.99,0.18,-0.72,8.70,14.25,46.35,
19579066,-224.61,931.15,-262.70,-0.49,3.37,-0.81,10.35,18.45,45.60,
19599077,-206.54,930.66,-253.42,-2.08,2.76,-0.85,9.15,16.05,44.70,
19619087,-211.91,944.82,-257.81,-1.34,1.04,-2.08,9.60,15.15,44.85,
19639099,-232.91,937.99,-263.18,-0.31,1.11,-1.71,8.40,15.30,46.35,
19659106,-209.96,937.01,-259.77,-0.82,-0.02,-0.37,9.00,16.20,45.15,
19679118,-216.31,921.39,-251.95,-2.09,1.28,-1.31,8.55,16.20,44.55,
19699127,-225.10,932.62,-259.28,1.89,-2.12,2.06,10.35,14.70,44.10,
19719133,-205.57,925.78,-255.86,-0.84,-0.41,1.10,8.55,15.45,44.85,
19739144,-229.98,932.13,-246.58,1.68,-4.49,-0.24,9.15,16.35,43.95,
19759153,-212.89,950.68,-291.02,1.18,-2.82,2.84,10.35,16.20,44.85,
19779162,-196.29,913.57,-253.42,0.84,-1.10,0.84,8.55,15.15,45.60,
19799168,-214.36,894.04,-229.00,2.60,-1.56,0.24,11.85,15.15,44.55,
19819179,-235.35,947.75,-282.23,-0.23,-0.29,-0.26,10.05,15.90,43.80,
19839187,-207.03,968.75,-266.11,-1.01,0.58,-2.61,8.10,16.05,43.65,
19859194,-214.36,896.00,-218.26,-0.08,-2.38,-2.40,9.00,16.95,43.80,
19879206,-216.31,899.90,-251.95,-0.20,1.10,-1.73,9.90,15.30,45.00,
19899214,-222.66,956.54,-280.27,-2.81,0.89,1.53,9.15,16.05,45.30,
19919222,-194.34,941.89,-252.44,-1.28,-0.29,-3.02,10.05,15.90,44.10,
19939227,-212.89,887.70,-251.46,3.74,0.93,0.50,9.15,14.55,46.35,
19959232,-220.70,927.25,-269.53,0.87,-0.44,1.62,10.05,16.20,45.90,
19979243,-201.17,942.87,-271.97,1.42,-1.74,0.02,10.65,14.70,43.80,
19999250,-216.80,915.04,-261.72,1.08,-0.03,-2.23,8.55,15.15,45.15,
20019255,-222.17,906.74,-245.12,1.86,-0.82,3.83,9.60,15.15,45.15,
20039263,-211.43,944.34,-269.53,2.06,-1.02,-0.15,10.05,15.45,44.85,
20059275,-196.78,946.78,-250.98,0.06,0.53,-3.48,8.55,15.45,46.20,
20079279,-196.29,907.71,-254.39,-0.08,2.35,-1.62,9.15,16.35,46.35,
20099285,-202.15,918.46,-273.44,-1.31,0.32,-0.15,9.15,15.60,43.65,
20119296,-205.08,942.38,-247.56,0.75,1.16,-0.61,9.90,15.30,43.35,
20139306,-229.98,939.45,-252.93,0.03,0.82,-0.05,10.20,17.10,45.30,
20159313,-219.73,908.20,-270.02,-0.20,4.85,-3.11,9.15,16.05,44.70,
20179321,-207.03,921.39,-263.18,0.66,-1.89,3.04,10.05,14.70,44.85,
20199331,-217.77,934.08,-263.18,1.71,-1.62,2.49,10.50,16.35,44.40,
20219339,-223.63,927.73,-246.58,2.15,-1.19,-0.70,11.10,16.20,44.85,
20239344,-225.59,920.41,-270.51,2.55,-0.58,2.27,9.15,16.35,45.30,
20259348,-203.12,950.68,-270.02,1.21,0.78,0.63,6.90,15.45,48.00,
20279356,-210.45,919.92,-245.12,-2.15,0.46,-3.13,8.70,15.30,44.70,
20299363,-208.50,920.41,-276.86,0.05,2.38,-0.27,9.90,16.05,45.30,
20319367,-205.57,932.62,-259.77,-2.92,-0.35,-3.22,10.35,15.45,44.10,
20339372,-200.20,940.43,-227.54,-1.97,0.21,-1.85,9.45,16.35,44.40,
20359376,-228.03,920.41,-247.07,-1.63,1.10,-2.93,10.35,15.90,43.50,
20379388,-230.96,927.25,-260.25,0.81,-0.46,-0.67,10.95,14.25,45.00,
20399393,-195.80,930.18,-265.14,0.64,-2.08,0.20,10.20,16.05,45.00,
20419400,-215.33,933.11,-257.81,1.44,-3.07,-0.66,9.45,15.60,43.95,
20439405,-213.87,916.99,-254.88,1.63,-1.04,-0.15,8.55,16.20,44.10,
20459417,-207.03,923.83,-248.05,0.21,-0.31,2.02,10.05,15.45,43.50,
20479425,-199.22,944.34,-266.11,1.83,0.17,-0.05,10.35,16.20,44.55,
20499431,-209.47,934.57,-251.46,-1.15,1.01,0.90,8.10,15.60,44.40,
20519440,-211.91,928.71,-266.60,0.44,2.18,-2.46,8.25,16.20,45.15,
20539452,-225.59,927.73,-254.39,-1.02,-0.20,-3.66,8.55,15.15,46.20,
20559462,-214.84,943.36,-268.55,0.17,2.23,-2.18,6.45,15.45,46.95,
20579472,-189.94,938.48,-274.90,-0.85,1.21,0.31,9.60,15.45,45.60,
20599483,-203.12,922.36,-257.32,-1.34,2.00,-5.11,9.60,14.70,45.15,
20619493,-227.05,942.38,-238.77,-1.56,1.62,-0.92,8.55,16.50,42.75,
20639498,-219.24,943.85,-246.58,2.32,-0.61,1.37,9.15,16.05,43.65,
20659509,-228.03,916.02,-266.11,2.49,-2.92,0.37,10.20,17.10,45.00,
20679514,-213.38,918.46,-262.70,0.49,-1.30,0.32,7.65,16.05,45.75,
20699524,-215.82,942.38,-240.72,1.24,-3.33,1.69,7.65,15.30,46.05,
20719533,-211.91,926.27,-265.14,2.85,-1.31,0.24,10.35,16.20,45.15,
20739544,-219.73,918.46,-267.09,1.37,-1.89,0.27,9.30,15.15,44.85,
20759552,-215.33,940.43,-260.74,-0.29,2.78,-2.49,9.30,15.90,45.90,
20779562,-219.73,921.39,-272.46,1.21,2.03,-1.77,9.30,15.90,43.50,
20799568,-226.07,923.34,-269.53,-1.01,0.53,-1.83,10.05,15.45,43.80,
20819573,-205.57,936.52,-246.09,-5.47,0.82,-0.69,9.45,16.80,43.65,
20839578,-207.03,926.76,-236.33,-1.13,1.76,-2.85,9.00,15.15,44.55,
20859586,-210.45,941.41,-269.04,0.60,1.63,-0.81,9.60,14.70,44.10,
20879596,-211.43,923.34,-258.79,1.42,-0.02,-0.49,10.05,16.20,44.10,
20899603,-222.66,924.80,-253.91,1.19,-2.09,-0.72,10.20,16.35,43.35,
20919613,-215.82,928.71,-272.95,1.44,-0.99,1.19,10.65,15.90,45.15,
20939623,-207.52,927.25,-273.93,0.69,-1.71,0.29,9.45,14.85,46.05,
20959631,-218.75,924.32,-241.21,0.18,-1.83,2.17,10.35,16.50,44.55,
20979636,-201.66,937.99,-260.74,-0.43,0.44,1.60,7.65,15.30,47.10,
20999647,-131.35,802.73,-168.46,-4.61,-3.10,-6.05,9.15,15.60,44.70,
21019652,-242.68,902.83,-371.58,-4.29,2.05,-0.27,9.45,15.30,42.90,
21039659,-218.26,948.24,-244.14,-8.05,-0.29,3.59,8.70,15.60,43.95,
21059665,-129.39,946.29,-250.00,-3.89,1.54,-3.44,8.55,16.20,43.80,
21079674,-258.30,932.62,-250.00,0.46,-6.12,-6.40,8.25,15.90,48.00,
21099679,-209.96,909.18,-290.53,-3.53,-1.86,1.86,10.20,14.25,43.95,
21119688,-218.75,936.04,-285.16,-2.44,0.23,3.07,9.30,15.90,44.55,
21139699,-219.73,956.54,-222.66,-2.89,-4.90,0.53,8.25,15.15,45.15,
21159708,-231.45,972.66,-158.69,-1.37,-7.48,-6.84,9.90,16.05,43.95,
21179718,-203.61,883.79,-272.46,7.44,1.42,2.84,9.45,16.05,45.00,
21199724,-219.24,936.52,-276.37,-1.92,-5.45,1.22,11.10,17.70,44.85,
21219734,-238.28,969.73,-209.47,-4.70,3.30,-1.22,10.35,16.50,44.55,
21239744,-187.99,916.99,-241.70,5.85,2.52,-1.10,10.20,16.35,44.70,
21259753,-221.68,901.37,-261.23,5.94,2.27,-5.31,9.90,15.30,45.75,
21279759,-308.59,960.94,-360.35,-11.73,-12.50,-1.02,8.70,14.85,46.05,
21299770,-258.30,919.92,-295.90,0.70,3.05,2.15,8.25,15.15,45.15,
21319779,-229.98,944.34,-114.75,-2.60,-1.16,4.03,10.65,15.45,44.10,
21339785,-167.48,926.76,-195.31,11.85,1.33,-2.99,10.95,16.05,45.75,
21359792,-216.31,920.41,-281.74,11.85,1.02,-9.04,9.30,16.20,45.60,
21379801,-255.37,920.90,-312.01,2.67,-2.38,-6.79,9.90,15.60,43.95,
21399812,-260.25,909.67,-258.30,-6.23,-3.04,-3.95,10.95,16.05,44.70,
21419819,-214.36,915.04,-237.79,-4.69,-2.79,-2.96,12.00,16.05,43.95,
21439826,-241.70,942.38,-247.07,-3.88,2.73,-3.97,8.55,13.65,46.65,
21459831,-252.93,951.66,-232.91,-0.63,3.34,1.37,8.55,16.95,45.60,
21479836,-235.84,918.46,-270.02,1.07,3.53,2.66,9.60,16.20,45.90,
21499848,-182.13,920.41,-257.32,2.06,2.46,4.15,11.25,16.05,43.95,
21519854,-220.21,923.83,-144.53,3.11,1.37,0.00,10.35,16.50,45.15,
21539862,-217.77,918.95,-265.14,6.21,-2.03,-5.71,9.45,14.85,45.00,
21559869,-272.95,924.80,-320.31,4.93,0.56,-5.63,9.90,16.35,44.70,
21579873,-221.68,943.85,-271.48,-2.49,-2.26,0.14,11.10,15.45,43.50,
21599882,-193.36,883.79,-240.72,-6.35,-1.07,-0.09,8.55,15.90,46.65,
21619894,-219.73,918.95,-200.68,-3.73,-2.89,-0.79,11.55,14.55,45.00,
21639900,-227.54,953.61,-251.46,0.85,-1.50,0.08,10.35,14.40,44.55,
21659911,-234.86,958.50,-242.68,0.35,2.61,-0.67,10.05,15.90,44.85,
21679916,-202.15,889.65,-249.51,3.57,0.56,-4.11,11.40,16.50,44.55,
21699924,-248.54,925.29,-252.93,0.56,0.53,-3.69,10.65,15.90,44.85,
21719936,-216.31,938.96,-287.11,2.17,1.98,-3.13,9.30,13.95,45.60,
21739946,-238.77,918.46,-257.81,2.84,2.66,-4.58,10.35,15.90,44.10,
21759955,-238.77,898.93,-261.72,-1.69,1.24,-4.06,10.35,15.45,47.25,
21779965,-267.58,918.46,-256.35,-0.15,2.17,3.62,10.95,16.05,45.00,
21799971,-208.01,939.94,-270.51,-0.98,-2.52,-0.12,10.95,14.25,45.30,
21819980,-226.07,934.08,-257.81,-1.97,-0.17,0.08,10.65,13.95,44.10,
21839986,-247.56,920.41,-247.07,-2.44,1.80,-0.29,9.45,14.85,43.65,
21859994,-233.40,944.82,-240.23,-2.15,-0.43,2.95,9.15,14.85,45.75,
21879999,-222.66,919.92,-240.72,-1.07,0.38,2.02,9.90,14.85,44.70,
21900010,-235.84,912.11,-243.65,-3.28,0.69,-1.97,10.50,15.60,45.30,
21920015,-244.14,934.08,-259.77,0.69,2.17,1.28,9.90,16.05,44.70,
21940027,-226.56,927.73,-247.56,-1.02,-0.73,-0.63,10.20,16.05,45.00,
21960039,-224.12,923.34,-231.93,-2.37,0.46,-0.60,9.90,14.85,46.05,
21980043,-230.47,940.43,-240.23,0.17,1.71,-0.69,10.65,16.20,44.55,
22000052,-222.17,937.50,-245.12,1.42,-0.24,-1.31,10.50,16.80,45.30,
22020062,-241.70,936.04,-256.35,1.92,-1.07,-3.68,10.05,15.45,44.55,
22040074,-244.14,940.92,-261.72,-1.44,-0.73,0.50,9.15,16.05,47.10,
22060079,-235.84,925.29,-232.91,0.89,-1.83,3.34,9.30,16.20,44.85,
22080088,-231.93,937.01,-241.70,0.44,-2.32,-2.26,10.50,16.05,45.00,
22100097,-247.56,950.20,-233.40,1.86,-0.46,-1.28,9.90,15.60,45.00,
22120107,-236.33,927.73,-252.44,0.12,2.84,-2.31,9.00,15.15,45.90,
22140115,-223.63,928.22,-256.35,0.63,1.34,-3.77,10.65,16.95,45.15,
22160122,-243.16,923.34,-248.05,-0.12,1.01,-4.38,10.35,16.20,43.50,
22180127,-262.70,936.04,-235.84,0.87,1.19,-4.00,10.50,16.35,43.65,
22200137,-354.49,918.46,-200.20,2.72,-0.35,9.69,11.85,16.50,44.85,
22220148,-126.95,858.40,-223.14,6.32,1.98,8.85,10.20,14.85,45.00,
22240152,-183.11,921.39,-303.71,4.93,-2.53,-3.27,9.15,14.85,43.65,
22260157,-270.51,950.68,-276.37,-6.75,-3.59,-7.71,10.20,14.85,43.65,
22280167,-271.97,931.15,-220.70,-3.19,-1.37,0.52,9.90,14.25,43.95,
22300173,-205.08,927.25,-223.14,0.89,-0.46,1.89,9.90,15.60,43.35,
22320181,-199.22,911.62,-198.73,8.69,-6.53,-0.85,10.95,16.05,45.00,
22340192,-245.12,929.20,-278.32,-0.38,-1.34,-7.79,10.05,16.20,46.65,
22360197,-264.65,931.15,-252.93,-3.82,0.72,-3.13,10.20,14.85,44.40,
22380204,-248.05,942.38,-244.63,-5.83,1.27,0.35,9.60,15.90,43.80,
22400211,-223.14,936.52,-222.66,-4.96,-0.18,-2.15,11.10,16.50,43.50,
22420220,-249.51,933.59,-230.47,0.37,3.45,-4.31,10.50,15.60,45.00,
22440231,-260.74,937.50,-264.65,-0.21,0.26,-3.21,10.95,15.30,44.40,
22460243,-234.38,935.55,-246.58,4.26,2.56,2.43,11.10,14.70,44.55,
22480251,-235.84,939.45,-246.09,3.24,-2.98,3.08,10.65,17.55,45.30,
22500262,-246.09,939.94,-242.68,4.12,-0.14,0.15,10.35,13.80,45.75,
22520270,-249.02,926.27,-257.81,7.69,0.60,1.83,10.05,15.15,44.55,
22540277,-234.86,926.76,-267.09,6.50,0.76,4.87,10.05,14.40,44.10,
22560282,-229.00,944.82,-257.32,4.21,-0.26,3.74,10.05,15.45,44.10,
22580288,-240.23,938.48,-256.84,1.56,3.28,0.70,10.20,16.80,44.40,
22600296,-225.59,914.06,-236.82,3.39,3.71,2.03,10.05,15.15,44.55,
22620306,-219.24,892.58,-322.75,0.35,-1.66,0.41,10.35,16.50,43.50,
22640316,-254.39,912.60,-270.02,-16.61,-4.00,0.72,9.90,15.30,43.95,
22660321,-231.93,944.34,-154.79,-12.70,4.27,7.33,10.20,16.05,45.30,
22680327,-147.95,947.27,-168.95,7.37,1.57,2.66,9.30,16.50,43.80,
22700338,-196.29,916.02,-279.30,9.66,-0.76,-5.08,11.25,16.05,43.95,
22720350,-283.69,920.41,-292.97,0.96,-3.34,-5.18,11.25,16.80,43.95,
22740360,-258.79,916.02,-237.30,-1.37,0.05,1.40,8.40,15.30,43.35,
22760368,-201.66,915.53,-253.42,2.15,-0.96,2.87,10.50,15.30,45.30,
22780373,-225.10,928.22,-270.02,1.77,0.49,-1.13,10.35,15.90,44.10,
22800383,-249.02,919.92,-257.81,-0.14,-1.34,2.15,9.30,13.95,45.60,
22820394,-227.54,943.36,-240.72,1.56,-0.43,1.01,10.95,16.35,43.65,
22840404,-198.24,942.87,-254.39,-0.99,0.90,-2.24,9.90,16.05,45.30,
22860415,-229.49,927.25,-253.91,0.43,1.94,-4.23,9.90,16.35,44.70,
22880422,-233.40,928.71,-257.81,2.09,1.30,-0.58,9.60,15.45,44.10,
22900430,-234.38,917.97,-265.62,0.47,1.62,-1.02,9.45,16.05,44.70,
22920437,-229.49,915.04,-261.23,-2.87,1.16,-0.35,11.10,16.95,43.50,
22940445,-217.77,922.85,-242.19,0.53,-2.31,-0.52,10.50,15.60,46.80,
22960450,-224.12,935.06,-238.77,2.34,-0.82,1.21,10.35,14.40,44.55,
22980462,-227.05,934.57,-251.95,1.24,-1.08,1.79,10.50,16.35,43.95,
23000473,-229.49,929.20,-241.21,1.77,-0.82,0.52,10.05,15.15,44.10,
23020482,-221.19,930.18,-245.12,3.02,-2.56,-0.34,10.65,17.25,43.80,
23040491,-234.38,926.27,-269.53,1.51,1.83,-2.69,10.65,15.90,44.10,
23060498,-240.23,921.39,-246.58,-1.74,1.77,-2.15,10.20,15.60,45.00,
23080508,-213.87,929.20,-245.12,-0.89,1.25,2.53,10.20,17.10,43.65,
23100517,-210.45,926.27,-245.61,-1.28,1.31,-2.99,8.55,16.50,45.15,
23120527,-238.28,925.29,-259.28,0.24,0.95,-1.36,9.15,16.35,46.05,
23140537,-226.56,937.01,-250.00,0.12,2.72,0.05,8.55,16.20,45.15,
23160549,-227.54,934.08,-243.16,1.65,-0.84,-1.76,9.60,14.40,45.60,
23180555,-224.12,919.43,-238.28,2.52,-0.55,0.53,9.90,16.05,43.35,
23200561,-216.31,922.36,-271.00,2.49,-2.34,-1.21,9.45,15.60,44.40,
23220568,-233.89,937.50,-259.28,-1.24,-1.56,-0.56,11.55,14.85,43.65,
23240579,-221.19,935.06,-247.07,2.73,-1.10,0.93,8.10,15.60,44.40,
23260590,-210.45,924.80,-259.28,3.30,-0.46,-0.11,9.45,15.30,43.35,
23280595,-221.19,753.91,-639.65,-17.97,-19.98,-6.31,10.35,16.20,43.80,
23300604,-304.69,932.13,-277.34,-5.10,-2.60,6.09,10.95,15.30,45.00,
23320611,-258.79,974.61,-147.46,-3.42,-18.44,2.41,10.05,15.90,45.15,
23340617,-228.52,924.32,-255.37,-5.94,-2.14,-4.99,10.65,15.45,45.90,
23360627,-158.69,953.12,-240.23,-2.67,1.83,-17.30,9.60,16.20,44.85,
23380633,-233.40,967.77,-151.37,-6.08,2.40,-4.34,11.25,16.35,45.30,
23400643,-276.86,954.10,-246.58,1.88,-6.67,-4.00,10.20,16.05,45.75,
23420648,-265.62,947.27,-230.96,-4.32,1.50,-3.56,11.10,16.20,45.60,
23440656,-220.70,941.41,-255.86,2.70,-9.92,-6.44,10.65,15.90,45.15,
23460662,-215.33,891.60,-277.83,0.67,2.35,-0.78,11.25,16.05,44.70,
23480668,-229.49,934.08,-227.05,-1.44,-0.12,-1.82,9.90,18.15,45.75,
23500676,-254.39,940.43,-205.08,0.70,-3.82,-11.27,11.10,16.50,44.85,
23520683,-252.44,913.09,-231.93,-1.05,6.14,-5.54,9.45,17.10,44.70,
23540695,-230.47,920.41,-256.35,-3.73,0.00,-3.65,11.10,13.95,47.25,
23560700,-248.54,928.71,-210.45,-7.50,1.71,-5.76,9.90,14.55,47.10,
23580705,-229.98,920.41,-211.91,-3.24,1.15,-9.97,11.40,15.90,45.90,
23600711,-234.86,937.99,-215.82,-1.42,3.66,-6.89,11.10,16.95,43.05,
23620716,-240.72,916.50,-249.02,-1.04,5.68,-4.90,12.45,15.90,44.85,
23640724,-264.16,931.64,-232.91,2.38,0.11,-0.72,12.15,16.20,44.10,
23660732,-257.81,932.62,-220.21,1.66,-0.09,0.69,12.30,16.35,44.40,
23680737,-249.02,930.18,-220.21,0.38,-0.35,0.23,11.40,16.20,45.90,
23700743,-250.00,932.13,-206.54,0.21,1.60,-1.83,10.35,15.45,47.55,
23720749,-242.68,911.13,-239.75,-0.34,-0.63,2.46,12.00,16.35,44.70,
23740761,-271.00,938.96,-229.00,-5.07,-0.06,0.47,10.95,16.35,45.30,
23760769,-305.66,929.20,-231.93,-13.88,-4.06,23.05,12.30,16.05,44.70,
23780777,-297.36,937.99,-228.03,-15.04,-6.76,34.15,10.20,16.05,45.30,
23800782,-269.04,986.33,-147.95,10.67,-0.18,21.51,11.85,16.95,45.60,
23820793,-262.70,918.46,-324.71,12.27,-6.40,46.47,11.25,16.80,45.30,
23840804,-175.29,927.25,-268.07,-3.76,7.69,17.01,9.90,16.35,46.80,
23860810,-148.44,965.33,-217.29,-7.51,0.49,6.34,10.65,17.70,44.85,
23880819,-210.45,951.17,-177.25,-1.28,-1.82,1.76,10.35,17.70,44.85,
23900822,-177.73,882.81,-269.04,-8.93,-3.16,3.50,10.05,18.45,46.20,
23920831,-206.54,933.59,-226.56,-16.81,-7.98,-0.24,9.00,17.70,45.60,
23940838,-261.72,1059.08,-44.92,-13.76,-3.71,-0.82,9.90,18.15,45.75,
23960843,-273.93,944.82,-117.19,5.19,0.52,6.53,10.20,17.10,46.35,
23980851,-186.52,958.50,-253.91,4.53,7.68,2.21,8.55,16.95,46.65,
24000861,-237.30,981.93,-197.75,4.63,4.43,3.53,9.90,17.10,45.75,
24020873,-140.62,929.69,-168.46,9.60,6.82,3.05,10.50,17.10,45.00,
24040879,-179.69,883.30,-249.51,8.12,0.05,1.05,9.45,18.60,45.30,
24060885,-200.68,936.52,-270.02,-5.27,-0.34,-8.43,9.30,16.95,45.90,
24080894,-212.40,974.61,-195.80,0.93,-1.86,-6.06,9.15,18.15,44.70,
24100906,-198.24,930.18,-256.84,-1.15,-3.25,-0.55,9.45,18.90,45.30,
24120912,-146.00,905.27,-254.88,-6.89,-4.27,-1.19,10.35,17.25,45.60,
24140922,-190.43,947.75,-210.94,-7.82,-6.43,-5.16,10.05,17.25,47.25,
24160929,-256.35,961.43,-189.45,-3.33,-4.84,-0.09,9.15,17.85,46.80,
24180939,-252.93,999.51,-63.48,5.18,1.79,4.53,9.60,16.95,45.90,
24200945,-195.31,911.13,-250.98,8.15,2.79,1.91,9.00,16.95,48.00,
24220957,-220.21,949.71,-250.00,-2.82,2.38,-3.56,10.05,19.05,44.85,
24240969,-195.31,959.96,-151.86,2.14,1.92,-0.38,11.55,16.80,45.00,
24260978,-197.75,952.15,-235.35,4.75,5.33,-0.84,10.50,17.10,45.75,
24280986,-190.92,923.83,-227.05,0.15,2.53,-1.15,8.25,16.20,46.20,
24300997,-194.82,944.82,-190.43,-0.69,0.38,-3.21,9.60,18.00,46.95,
24321005,-213.38,925.29,-188.96,-1.62,-1.86,-1.39,10.20,17.85,45.00,
24341012,-220.21,923.34,-203.12,9.92,-2.84,0.00,9.30,18.45,44.85,
24361021,-199.71,944.34,-286.13,0.76,-1.76,-9.13,9.45,17.10,45.75,
24381029,-191.41,955.08,-238.28,3.76,-2.06,-0.61,10.20,17.85,46.05,
24401040,-197.75,957.03,-226.07,0.21,0.18,3.13,10.35,16.95,45.60,
24421050,-213.38,949.71,-208.01,1.91,-0.81,-2.55,10.35,16.95,45.90,
24441057,-225.59,955.57,-221.19,6.53,-1.10,-0.95,9.60,18.00,46.65,
24461063,-217.29,934.08,-212.89,1.13,4.06,-3.05,11.25,17.55,46.05,
24481069,-201.17,931.15,-215.33,0.58,4.96,-3.16,12.15,18.00,45.90,
24501074,-191.89,942.38,-224.61,1.25,0.98,-2.21,9.90,17.55,46.80,
24521083,-214.84,933.11,-238.28,1.08,0.47,-4.49,10.05,18.45,45.90,
24541090,-234.86,953.61,-224.61,1.25,1.27,-6.96,10.95,18.15,45.00,
24561100,-205.57,941.89,-220.21,4.75,2.12,-4.00,10.35,16.20,44.85,
24581106,-229.49,920.41,-285.64,1.30,-1.36,4.96,9.00,15.90,46.95,
24601117,-204.59,927.73,-210.45,-1.76,2.82,-4.20,9.15,16.05,46.80,
24621123,-199.71,932.13,-196.78,4.52,2.49,-2.99,10.20,17.85,46.35,
24641134,-227.05,950.20,-233.40,3.27,2.15,-11.91,11.25,16.05,44.70,
24661145,-239.75,955.08,-199.71,1.71,8.18,-29.28,10.35,16.20,44.85,
24681154,-229.98,906.74,-240.72,1.28,-0.18,-20.63,12.00,17.10,45.30,
24701165,-237.30,937.01,-244.14,1.27,5.34,-12.72,10.05,16.20,46.20,
24721177,-220.21,926.27,-299.32,2.67,-0.89,-10.02,11.25,17.55,45.30,
24741187,-244.63,923.34,-197.75,2.49,-2.32,-8.98,10.20,15.60,47.10,
24761193,-257.81,946.29,-192.38,0.76,2.14,-3.02,12.15,15.90,45.60,
24781199,-269.53,944.82,-221.19,3.04,-0.53,-3.95,11.85,16.20,45.15,
24801204,-230.96,950.20,-240.72,3.59,-0.34,-0.21,11.55,16.35,45.30,
24821215,-229.98,931.64,-222.17,2.56,-0.35,3.39,10.50,17.55,45.75,
24841221,-229.00,906.25,-223.63,-0.40,-0.37,-0.73,11.55,17.10,45.00,
24861228,-259.77,945.80,-230.96,-0.67,-2.38,0.17,11.25,15.30,44.70,
24881233,-245.61,948.73,-225.10,1.40,-1.36,-1.71,10.50,15.60,45.75,
24901244,-257.32,927.25,-225.59,2.70,-2.41,-0.38,11.25,16.35,45.30,
24921255,-253.42,914.06,-240.72,-0.66,2.34,1.13,12.45,16.50,44.85,
24941265,-257.81,932.62,-224.61,-2.38,1.08,-1.10,11.25,18.15,46.05,
24961274,-235.84,942.38,-228.03,-0.35,1.79,-1.53,12.15,17.25,44.55,
24981285,-235.84,917.97,-241.70,-1.31,1.40,-2.31,11.55,15.30,46.80,
25001293,-248.54,932.13,-233.40,-2.15,1.42,-3.21,12.30,15.30,46.05,
25021304,-251.46,927.73,-240.23,-1.30,1.18,-1.79,11.85,15.90,46.20,
25041316,-259.28,921.39,-235.35,-3.31,2.15,-2.38,10.65,16.20,44.10,
25061321,-237.79,923.83,-205.57,0.52,-1.34,1.30,9.45,14.55,46.05,
25081326,-242.19,927.25,-227.54,3.59,-1.36,0.40,10.50,17.10,44.40,
25101338,-252.93,942.87,-250.49,1.82,0.14,-1.21,10.95,15.60,45.75,
25121348,-262.70,935.55,-226.07,-0.41,0.24,1.92,10.65,16.50,44.55,
25141355,-233.40,921.39,-209.96,1.80,0.08,2.20,11.55,16.80,44.40,
25161366,-248.54,945.31,-250.00,1.79,0.44,1.71,10.65,17.25,44.10,
25181372,-251.95,940.92,-228.03,-1.95,1.11,-2.09,10.95,16.35,46.35,
25201376,-250.00,932.13,-208.98,-1.65,0.31,-2.98,10.65,16.20,45.90,
25221385,-239.75,914.06,-217.29,-1.71,3.62,-2.79,10.50,14.55,46.05,
25241393,-254.39,933.59,-247.56,-0.44,0.17,-2.93,11.10,15.15,46.65,
25261402,-254.39,939.45,-231.93,-1.44,0.34,-1.69,11.55,14.85,46.35,
25281408,-262.70,935.55,-220.70,-0.56,0.06,-0.06,11.25,16.05,44.70,
25301418,-243.65,921.88,-225.59,2.89,-0.09,1.50,10.95,15.60,45.30,
25321424,-230.47,938.48,-231.93,-0.06,-1.36,0.52,12.90,16.50,45.60,
25341434,-229.98,929.69,-213.38,1.74,-1.82,-0.84,11.40,15.90,45.90,
25361441,-234.86,935.06,-224.12,1.54,0.24,1.86,11.25,15.30,46.65,
25381451,-237.30,934.08,-232.91,1.62,-3.21,2.70,11.25,15.30,46.35,
25401460,-246.09,921.39,-238.77,3.47,-1.01,3.98,11.10,16.95,45.15,
25421472,-236.33,922.36,-220.70,-0.73,0.56,-1.05,12.30,16.35,46.05,
25441478,-234.86,927.25,-214.84,1.02,-0.18,-0.93,13.80,17.10,45.30,
25461490,-241.21,931.15,-234.38,-0.99,1.60,-1.68,12.60,16.80,44.70,
25481501,-244.63,937.50,-225.10,-1.36,0.64,-2.05,10.05,16.20,44.10,
25501509,-251.95,944.82,-229.98,-1.85,1.07,-1.89,11.40,17.25,45.60,
25521516,-252.44,917.48,-225.10,1.27,0.93,-0.61,11.40,16.20,44.55,
25541521,-246.58,934.08,-230.96,2.14,-0.84,0.41,12.90,15.45,45.90,
25561530,-245.12,940.43,-232.91,0.56,-3.69,1.73,10.50,18.90,44.70,
25581537,-239.26,924.32,-226.07,1.39,0.02,0.34,11.40,15.90,46.95,
25601548,-228.03,925.78,-217.77,1.33,0.53,1.08,12.15,15.45,45.90,
25621554,-249.51,933.11,-220.70,-1.33,-1.60,-1.30,11.25,16.35,45.75,
25641563,-249.51,927.73,-213.38,1.59,1.71,1.97,10.50,15.30,46.80,
25661574,-243.16,936.04,-238.28,-1.11,1.91,-1.62,12.30,16.35,44.70,
25681581,-247.56,932.13,-226.56,1.04,0.95,-1.01,12.30,16.35,44.70,
25701586,-245.61,934.57,-219.73,0.05,3.30,-2.12,11.55,16.05,44.70,
